# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 5499  Weld ON: 5499  Weave: 5499  Patterns: Circle
# Phases: ACCEL: 746  CRUISE: 3910  DECEL: 841  STOP: 2

-38.705, -2.703, -1.240, 147.855, 65.907, -10.219, DECEL, 977.68, -898.14, 1343.44, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.81, -1.78, Lin 0-1 t=0.878 +Circle
-38.632, -2.673, -1.160, 147.816, 65.884, -10.120, DECEL, 978.39, -895.41, 1341.02, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.84, -1.59, Lin 0-1 t=0.879 +Circle
-38.576, -2.667, -1.080, 147.777, 65.861, -10.021, DECEL, 979.11, -893.90, 1338.80, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.40, -0.78, Lin 0-1 t=0.880 +Circle
-38.586, -2.792, -1.182, 147.774, 65.836, -10.015, DECEL, 980.53, -896.16, 1337.94, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.16, +1.30, Lin 0-1 t=0.882 +Circle
-38.618, -2.894, -1.336, 147.800, 65.866, -10.078, DECEL, 981.25, -899.07, 1339.63, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.83, +1.78, Lin 0-1 t=0.883 +Circle
-38.650, -2.996, -1.490, 147.825, 65.913, -10.142, DECEL, 981.96, -901.81, 1342.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.81, +1.59, Lin 0-1 t=0.884 +Circle
-38.666, -3.074, -1.645, 147.851, 65.960, -10.205, DECEL, 982.67, -903.33, 1344.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.39, +0.79, Lin 0-1 t=0.885 +Circle
-38.640, -3.105, -1.720, 147.852, 66.008, -10.207, DECEL, 983.39, -903.05, 1345.46, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.91, -0.31, Lin 0-1 t=0.886 +Circle
-38.575, -3.093, -1.694, 147.827, 66.033, -10.141, DECEL, 984.10, -901.09, 1345.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.18, -1.29, Lin 0-1 t=0.887 +Circle
-38.502, -3.063, -1.615, 147.788, 66.028, -10.042, DECEL, 984.81, -898.18, 1343.47, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.86, -1.78, Lin 0-1 t=0.888 +Circle
-38.430, -3.034, -1.535, 147.749, 66.005, -9.942, DECEL, 985.53, -895.44, 1341.06, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.79, -1.59, Lin 0-1 t=0.889 +Circle
-38.373, -3.027, -1.456, 147.710, 65.982, -9.843, DECEL, 986.24, -893.91, 1338.83, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.38, -0.80, Lin 0-1 t=0.890 +Circle
-38.383, -3.152, -1.556, 147.707, 65.957, -9.836, DECEL, 987.67, -896.12, 1337.92, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.20, +1.28, Lin 0-1 t=0.892 +Circle
-38.415, -3.254, -1.711, 147.733, 65.987, -9.900, DECEL, 988.38, -899.03, 1339.60, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.89, +1.78, Lin 0-1 t=0.893 +Circle
-38.447, -3.356, -1.865, 147.758, 66.034, -9.964, DECEL, 989.09, -901.77, 1342.01, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.76, +1.60, Lin 0-1 t=0.894 +Circle
-38.464, -3.435, -2.020, 147.784, 66.082, -10.028, DECEL, 989.81, -903.32, 1344.25, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.36, +0.81, Lin 0-1 t=0.895 +Circle
-38.439, -3.467, -2.097, 147.786, 66.129, -10.032, DECEL, 990.52, -903.07, 1345.45, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.92, -0.29, Lin 0-1 t=0.896 +Circle
-38.374, -3.455, -2.073, 147.761, 66.155, -9.966, DECEL, 991.23, -901.13, 1345.17, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.22, -1.28, Lin 0-1 t=0.897 +Circle
-38.302, -3.425, -1.993, 147.722, 66.151, -9.867, DECEL, 991.95, -898.23, 1343.50, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.91, -1.78, Lin 0-1 t=0.898 +Circle
-38.229, -3.395, -1.914, 147.683, 66.127, -9.767, DECEL, 992.66, -895.47, 1341.09, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.74, -1.60, Lin 0-1 t=0.899 +Circle
-38.172, -3.388, -1.835, 147.645, 66.104, -9.667, DECEL, 993.37, -893.92, 1338.85, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.35, -0.81, Lin 0-1 t=0.901 +Circle
-38.181, -3.512, -1.933, 147.641, 66.080, -9.659, DECEL, 994.80, -896.09, 1337.91, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.24, +1.27, Lin 0-1 t=0.903 +Circle
-38.213, -3.614, -2.088, 147.667, 66.109, -9.724, DECEL, 995.51, -898.98, 1339.56, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.94, +1.78, Lin 0-1 t=0.904 +Circle
-38.245, -3.717, -2.243, 147.693, 66.157, -9.790, DECEL, 996.23, -901.74, 1341.97, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.72, +1.60, Lin 0-1 t=0.905 +Circle
-38.262, -3.796, -2.398, 147.719, 66.205, -9.855, DECEL, 996.94, -903.31, 1344.22, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.34, +0.82, Lin 0-1 t=0.906 +Circle
-38.238, -3.829, -2.477, 147.721, 66.252, -9.860, DECEL, 997.65, -903.09, 1345.44, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.93, -0.28, Lin 0-1 t=0.907 +Circle
-38.175, -3.818, -2.454, 147.697, 66.278, -9.796, DECEL, 998.37, -901.16, 1345.18, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.26, -1.27, Lin 0-1 t=0.908 +Circle
-38.102, -3.788, -2.375, 147.658, 66.274, -9.696, DECEL, 999.08, -898.27, 1343.53, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.97, -1.78, Lin 0-1 t=0.909 +Circle
-38.030, -3.758, -2.297, 147.619, 66.251, -9.596, DECEL, 999.79, -895.51, 1341.13, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.69, -1.61, Lin 0-1 t=0.910 +Circle
-37.973, -3.751, -2.218, 147.581, 66.227, -9.496, DECEL, 1000.51, -893.93, 1338.88, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.33, -0.83, Lin 0-1 t=0.911 +Circle
-37.981, -3.874, -2.313, 147.577, 66.203, -9.486, DECEL, 1001.93, -896.05, 1337.89, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.28, +1.26, Lin 0-1 t=0.913 +Circle
-38.013, -3.977, -2.469, 147.603, 66.232, -9.552, DECEL, 1002.64, -898.94, 1339.53, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.99, +1.78, Lin 0-1 t=0.914 +Circle
-38.046, -4.079, -2.624, 147.629, 66.280, -9.618, DECEL, 1003.36, -901.71, 1341.94, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.67, +1.61, Lin 0-1 t=0.915 +Circle
-38.063, -4.160, -2.779, 147.655, 66.328, -9.685, DECEL, 1004.07, -903.30, 1344.19, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.32, +0.83, Lin 0-1 t=0.916 +Circle
-38.040, -4.193, -2.859, 147.658, 66.375, -9.691, DECEL, 1004.79, -903.10, 1345.44, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.94, -0.26, Lin 0-1 t=0.917 +Circle
-37.977, -4.183, -2.839, 147.634, 66.402, -9.628, DECEL, 1005.50, -901.20, 1345.20, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.30, -1.26, Lin 0-1 t=0.918 +Circle
-37.905, -4.153, -2.760, 147.595, 66.397, -9.528, DECEL, 1006.21, -898.31, 1343.56, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.02, -1.77, Lin 0-1 t=0.919 +Circle
-37.833, -4.123, -2.682, 147.557, 66.374, -9.428, DECEL, 1006.92, -895.54, 1341.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.65, -1.62, Lin 0-1 t=0.920 +Circle
-37.776, -4.115, -2.603, 147.519, 66.351, -9.328, DECEL, 1007.64, -893.94, 1338.90, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.30, -0.84, Lin 0-1 t=0.921 +Circle
-37.783, -4.237, -2.697, 147.514, 66.327, -9.317, DECEL, 1009.06, -896.01, 1337.88, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.32, +1.25, Lin 0-1 t=0.923 +Circle
-37.815, -4.340, -2.852, 147.540, 66.356, -9.384, DECEL, 1009.78, -898.90, 1339.50, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.05, +1.77, Lin 0-1 t=0.924 +Circle
-37.848, -4.443, -3.008, 147.566, 66.404, -9.451, DECEL, 1010.49, -901.68, 1341.90, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.62, +1.62, Lin 0-1 t=0.925 +Circle
-37.866, -4.524, -3.163, 147.593, 66.452, -9.518, DECEL, 1011.20, -903.29, 1344.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.29, +0.85, Lin 0-1 t=0.926 +Circle
-37.843, -4.558, -3.246, 147.596, 66.500, -9.525, DECEL, 1011.92, -903.12, 1345.43, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.94, -0.24, Lin 0-1 t=0.927 +Circle
-37.781, -4.548, -3.226, 147.573, 66.527, -9.463, DECEL, 1012.63, -901.24, 1345.21, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.33, -1.24, Lin 0-1 t=0.928 +Circle
-37.709, -4.518, -3.148, 147.535, 66.523, -9.363, DECEL, 1013.34, -898.36, 1343.59, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.07, -1.77, Lin 0-1 t=0.929 +Circle
-37.638, -4.487, -3.070, 147.496, 66.500, -9.263, DECEL, 1014.06, -895.57, 1341.19, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.60, -1.62, Lin 0-1 t=0.930 +Circle
-37.580, -4.479, -2.992, 147.458, 66.477, -9.163, DECEL, 1014.77, -893.95, 1338.93, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.28, -0.86, Lin 0-1 t=0.931 +Circle
-37.587, -4.600, -3.083, 147.453, 66.452, -9.151, DECEL, 1016.20, -895.98, 1337.86, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.35, +1.24, Lin 0-1 t=0.933 +Circle
-37.619, -4.704, -3.239, 147.479, 66.481, -9.218, DECEL, 1016.91, -898.86, 1339.47, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.10, +1.77, Lin 0-1 t=0.934 +Circle
-37.651, -4.808, -3.395, 147.505, 66.529, -9.286, DECEL, 1017.62, -901.64, 1341.86, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.57, +1.63, Lin 0-1 t=0.935 +Circle
-37.670, -4.889, -3.551, 147.532, 66.578, -9.354, DECEL, 1018.34, -903.28, 1344.14, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.27, +0.86, Lin 0-1 t=0.936 +Circle
-37.648, -4.924, -3.635, 147.536, 66.626, -9.362, DECEL, 1019.05, -903.14, 1345.42, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.95, -0.23, Lin 0-1 t=0.937 +Circle
-37.586, -4.915, -3.618, 147.513, 66.653, -9.302, DECEL, 1019.76, -901.27, 1345.22, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.37, -1.23, Lin 0-1 t=0.938 +Circle
-37.515, -4.885, -3.540, 147.475, 66.649, -9.202, DECEL, 1020.48, -898.40, 1343.62, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.13, -1.77, Lin 0-1 t=0.939 +Circle
-37.444, -4.854, -3.462, 147.437, 66.626, -9.102, DECEL, 1021.19, -895.61, 1341.23, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.55, -1.63, Lin 0-1 t=0.941 +Circle
-37.386, -4.846, -3.384, 147.399, 66.603, -9.002, DECEL, 1021.90, -893.96, 1338.95, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.25, -0.87, Lin 0-1 t=0.942 +Circle
-37.392, -4.966, -3.473, 147.393, 66.578, -8.988, DECEL, 1023.33, -895.94, 1337.85, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.39, +1.23, Lin 0-1 t=0.944 +Circle
-37.424, -5.069, -3.630, 147.420, 66.607, -9.056, DECEL, 1024.04, -898.81, 1339.44, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.15, +1.77, Lin 0-1 t=0.945 +Circle
-37.457, -5.172, -3.786, 147.446, 66.656, -9.124, DECEL, 1024.76, -901.61, 1341.83, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.52, +1.63, Lin 0-1 t=0.946 +Circle
-37.476, -5.254, -3.942, 147.472, 66.704, -9.193, DECEL, 1025.47, -903.27, 1344.11, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.24, +0.88, Lin 0-1 t=0.947 +Circle
-37.455, -5.290, -4.028, 147.477, 66.753, -9.202, DECEL, 1026.18, -903.15, 1345.41, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.96, -0.21, Lin 0-1 t=0.948 +Circle
-37.394, -5.281, -4.012, 147.455, 66.780, -9.143, DECEL, 1026.90, -901.31, 1345.23, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.41, -1.22, Lin 0-1 t=0.949 +Circle
-37.323, -5.251, -3.935, 147.417, 66.776, -9.043, DECEL, 1027.61, -898.44, 1343.65, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.18, -1.76, Lin 0-1 t=0.950 +Circle
-37.252, -5.221, -3.857, 147.379, 66.753, -8.943, DECEL, 1028.32, -895.64, 1341.26, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.50, -1.64, Lin 0-1 t=0.951 +Circle
-37.194, -5.213, -3.780, 147.341, 66.730, -8.843, DECEL, 1029.04, -893.98, 1338.98, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.23, -0.88, Lin 0-1 t=0.952 +Circle
-37.199, -5.332, -3.867, 147.335, 66.705, -8.828, DECEL, 1030.46, -895.91, 1337.83, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.43, +1.22, Lin 0-1 t=0.954 +Circle
-37.231, -5.436, -4.023, 147.361, 66.734, -8.897, DECEL, 1031.18, -898.77, 1339.41, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.20, +1.76, Lin 0-1 t=0.955 +Circle
-37.264, -5.539, -4.180, 147.388, 66.783, -8.966, DECEL, 1031.89, -901.58, 1341.79, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.48, +1.64, Lin 0-1 t=0.956 +Circle
-37.284, -5.621, -4.337, 147.415, 66.832, -9.034, DECEL, 1032.60, -903.26, 1344.08, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.21, +0.89, Lin 0-1 t=0.957 +Circle
-37.263, -5.657, -4.424, 147.419, 66.880, -9.046, DECEL, 1033.32, -903.17, 1345.40, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.96, -0.20, Lin 0-1 t=0.958 +Circle
-37.203, -5.649, -4.410, 147.398, 66.908, -8.988, DECEL, 1034.03, -901.35, 1345.25, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.44, -1.21, Lin 0-1 t=0.959 +Circle
-37.133, -5.619, -4.333, 147.360, 66.905, -8.888, DECEL, 1034.74, -898.49, 1343.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.23, -1.76, Lin 0-1 t=0.960 +Circle
-37.062, -5.590, -4.255, 147.322, 66.882, -8.788, DECEL, 1035.46, -895.68, 1341.30, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.45, -1.64, Lin 0-1 t=0.961 +Circle
-37.004, -5.581, -4.178, 147.285, 66.859, -8.688, DECEL, 1036.17, -893.99, 1339.00, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.20, -0.90, Lin 0-1 t=0.962 +Circle
-37.008, -5.700, -4.263, 147.278, 66.833, -8.672, DECEL, 1037.60, -895.87, 1337.82, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.46, +1.20, Lin 0-1 t=0.964 +Circle
-37.040, -5.803, -4.420, 147.305, 66.862, -8.741, DECEL, 1038.31, -898.73, 1339.37, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.26, +1.76, Lin 0-1 t=0.965 +Circle
-37.072, -5.906, -4.577, 147.331, 66.911, -8.810, DECEL, 1039.02, -901.54, 1341.75, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.43, +1.65, Lin 0-1 t=0.966 +Circle
-37.093, -5.988, -4.735, 147.358, 66.960, -8.880, DECEL, 1039.74, -903.24, 1344.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.19, +0.91, Lin 0-1 t=0.967 +Circle
-37.073, -6.026, -4.824, 147.363, 67.009, -8.892, DECEL, 1040.45, -903.18, 1345.39, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.97, -0.18, Lin 0-1 t=0.968 +Circle
-37.014, -6.018, -4.811, 147.342, 67.037, -8.835, DECEL, 1041.16, -901.38, 1345.26, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.48, -1.20, Lin 0-1 t=0.969 +Circle
-36.943, -5.989, -4.734, 147.305, 67.034, -8.736, DECEL, 1041.88, -898.53, 1343.71, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.28, -1.76, Lin 0-1 t=0.970 +Circle
-36.873, -5.959, -4.657, 147.267, 67.011, -8.636, DECEL, 1042.59, -895.71, 1341.33, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.40, -1.65, Lin 0-1 t=0.971 +Circle
-36.815, -5.951, -4.580, 147.230, 66.988, -8.536, DECEL, 1043.30, -894.00, 1339.03, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.17, -0.91, Lin 0-1 t=0.972 +Circle
-36.818, -6.069, -4.663, 147.223, 66.962, -8.519, DECEL, 1044.73, -895.84, 1337.80, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.50, +1.19, Lin 0-1 t=0.974 +Circle
-36.850, -6.172, -4.821, 147.249, 66.992, -8.588, DECEL, 1045.44, -898.69, 1339.34, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.31, +1.76, Lin 0-1 t=0.975 +Circle
-36.883, -6.275, -4.978, 147.276, 67.041, -8.658, DECEL, 1046.15, -901.51, 1341.72, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.38, +1.65, Lin 0-1 t=0.976 +Circle
-36.904, -6.357, -5.136, 147.302, 67.090, -8.728, DECEL, 1046.87, -903.23, 1344.02, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.16, +0.92, Lin 0-1 t=0.977 +Circle
-36.885, -6.395, -5.227, 147.308, 67.140, -8.741, DECEL, 1047.58, -903.20, 1345.38, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.97, -0.16, Lin 0-1 t=0.978 +Circle
-36.826, -6.388, -5.216, 147.288, 67.168, -8.686, DECEL, 1048.30, -901.42, 1345.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.51, -1.19, Lin 0-1 t=0.979 +Circle
-36.756, -6.360, -5.139, 147.251, 67.165, -8.586, DECEL, 1049.01, -898.57, 1343.74, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.33, -1.75, Lin 0-1 t=0.981 +Circle
-36.686, -6.331, -5.062, 147.213, 67.142, -8.486, DECEL, 1049.72, -895.75, 1341.37, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.35, -1.66, Lin 0-1 t=0.982 +Circle
-36.627, -6.323, -4.986, 147.176, 67.119, -8.387, DECEL, 1050.43, -894.01, 1339.06, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.15, -0.93, Lin 0-1 t=0.983 +Circle
-36.630, -6.440, -5.067, 147.169, 67.093, -8.368, DECEL, 1051.86, -895.80, 1337.79, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.53, +1.18, Lin 0-1 t=0.985 +Circle
-36.662, -6.542, -5.225, 147.195, 67.122, -8.438, DECEL, 1052.57, -898.64, 1339.31, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.36, +1.75, Lin 0-1 t=0.986 +Circle
-36.694, -6.645, -5.383, 147.222, 67.171, -8.508, DECEL, 1053.29, -901.47, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.33, +1.66, Lin 0-1 t=0.987 +Circle
-36.716, -6.727, -5.541, 147.249, 67.221, -8.578, DECEL, 1054.00, -903.22, 1343.99, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.13, +0.93, Lin 0-1 t=0.988 +Circle
-36.698, -6.766, -5.634, 147.255, 67.270, -8.594, DECEL, 1054.71, -903.21, 1345.37, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.98, -0.15, Lin 0-1 t=0.989 +Circle
-36.640, -6.760, -5.624, 147.235, 67.299, -8.539, DECEL, 1055.43, -901.45, 1345.28, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.55, -1.17, Lin 0-1 t=0.990 +Circle
-36.571, -6.732, -5.548, 147.198, 67.297, -8.440, DECEL, 1056.14, -898.62, 1343.76, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.39, -1.75, Lin 0-1 t=0.991 +Circle
-36.501, -6.704, -5.471, 147.161, 67.273, -8.340, DECEL, 1056.85, -895.78, 1341.40, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.30, -1.66, Lin 0-1 t=0.992 +Circle
-36.442, -6.697, -5.395, 147.123, 67.250, -8.241, DECEL, 1057.57, -894.03, 1339.08, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.12, -0.94, Lin 0-1 t=0.993 +Circle
-36.443, -6.812, -5.474, 147.115, 67.224, -8.221, DECEL, 1058.99, -895.77, 1337.78, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.57, +1.17, Lin 0-1 t=0.995 +Circle
-36.476, -6.914, -5.632, 147.136, 67.253, -8.275, DECEL, 1059.71, -898.60, 1339.28, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.41, +1.75, Lin 0-1 t=0.996 +Circle
-36.508, -7.016, -5.790, 147.156, 67.287, -8.329, DECEL, 1060.42, -901.44, 1341.64, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.28, +1.67, Lin 0-1 t=0.997 +Circle
-36.510, -7.098, -5.948, 147.175, 67.321, -8.378, DECEL, 1061.13, -903.21, 1343.96, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.10, +0.95, Lin 0-1 t=0.998 +Circle
-36.467, -7.086, -5.924, 147.047, 67.300, -8.265, ACCEL, 1065.52, -900.81, 1344.50, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.58, -1.16, Lin 1-2 t=0.000 +Circle
-36.446, -7.005, -5.760, 146.929, 67.204, -8.181, ACCEL, 1064.02, -896.88, 1340.82, -143.27, 12.91, 163.27, 1, 50.0, 30.0, Circle, +1.46, -1.75, Lin 1-2 t=0.006 +Circle
-36.425, -6.925, -5.597, 146.777, 67.076, -8.084, ACCEL, 1060.34, -896.95, 1340.11, -143.10, 12.96, 163.31, 1, 50.0, 30.0, Circle, -2.22, -1.67, Lin 1-2 t=0.012 +Circle
-36.434, -6.845, -5.434, 146.590, 66.923, -7.971, ACCEL, 1057.50, -897.65, 1339.40, -142.92, 13.01, 163.35, 1, 50.0, 30.0, Circle, -5.06, -0.97, Lin 1-2 t=0.018 +Circle
-36.435, -6.820, -5.347, 146.414, 66.772, -7.889, ACCEL, 1056.57, -898.72, 1338.69, -142.75, 13.07, 163.39, 1, 50.0, 30.0, Circle, -5.99, +0.10, Lin 1-2 t=0.024 +Circle
-36.414, -6.872, -5.343, 146.226, 66.648, -7.777, ACCEL, 1057.90, -899.75, 1337.98, -142.57, 13.12, 163.43, 1, 50.0, 30.0, Circle, -4.66, +1.13, Lin 1-2 t=0.030 +Circle
-36.361, -6.939, -5.382, 146.026, 66.552, -7.631, ACCEL, 1060.99, -900.36, 1337.27, -142.40, 13.17, 163.47, 1, 50.0, 30.0, Circle, -1.57, +1.74, Lin 1-2 t=0.036 +Circle
-36.296, -7.007, -5.422, 145.817, 66.470, -7.463, ACCEL, 1064.67, -900.31, 1336.56, -142.22, 13.22, 163.51, 1, 50.0, 30.0, Circle, +2.11, +1.69, Lin 1-2 t=0.042 +Circle
-36.232, -7.070, -5.422, 145.607, 66.385, -7.290, ACCEL, 1067.55, -899.62, 1335.85, -142.05, 13.27, 163.55, 1, 50.0, 30.0, Circle, +4.99, +1.00, Lin 1-2 t=0.048 +Circle
-36.175, -7.061, -5.352, 145.401, 66.283, -7.132, ACCEL, 1068.56, -898.56, 1335.14, -141.87, 13.32, 163.59, 1, 50.0, 30.0, Circle, +6.00, -0.07, Lin 1-2 t=0.054 +Circle
-36.156, -6.975, -5.198, 145.206, 66.152, -7.003, ACCEL, 1067.30, -897.52, 1334.43, -141.69, 13.37, 163.63, 1, 50.0, 30.0, Circle, +4.73, -1.11, Lin 1-2 t=0.060 +Circle
-36.177, -6.869, -5.000, 145.021, 65.996, -6.905, ACCEL, 1064.25, -896.90, 1333.72, -141.52, 13.42, 163.67, 1, 50.0, 30.0, Circle, +1.69, -1.73, Lin 1-2 t=0.065 +Circle
-36.209, -6.763, -4.802, 144.845, 65.824, -6.829, ACCEL, 1060.57, -896.92, 1333.01, -141.34, 13.47, 163.71, 1, 50.0, 30.0, Circle, -2.00, -1.70, Lin 1-2 t=0.071 +Circle
-36.242, -6.662, -4.644, 144.670, 65.655, -6.757, ACCEL, 1057.64, -897.59, 1332.30, -141.16, 13.52, 163.75, 1, 50.0, 30.0, Circle, -4.93, -1.03, Lin 1-2 t=0.077 +Circle
-36.269, -6.633, -4.552, 144.489, 65.505, -6.669, ACCEL, 1056.56, -898.65, 1331.59, -140.99, 13.57, 163.79, 1, 50.0, 30.0, Circle, -6.00, +0.03, Lin 1-2 t=0.083 +Circle
-36.258, -6.681, -4.544, 144.297, 65.384, -6.552, ACCEL, 1057.75, -899.69, 1330.88, -140.81, 13.62, 163.83, 1, 50.0, 30.0, Circle, -4.81, +1.08, Lin 1-2 t=0.089 +Circle
